Department,מחלקה,
Department Stores,חנויות כלבו,
Depreciation,פחת,
Depreciation Amount,סכום הפחת,
Depreciation Amount during the period,סכום פחת במהלך התקופה,
Depreciation Date,תאריך פחת,
Depreciation Eliminated due to disposal of assets,הפחת הוסרה עקב מחיקת הנכסים,
Depreciation Entry,רשומת פחת,
Depreciation Method,שיטת הפחת,
Designer,מעצב,
Details,פרטים,
Details of the operations carried out.,פרטים של הפעולות שבוצעו.,
Did not find any item called {0},לא נמצא פריט בשם {0},
Difference Account,חשבון הפרשים,
"Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry","חשבון הפרשים חייב להיות חשבון נכסים או חשבון אחריות, כיוון שהשלמת המלאי היא רשומה פתוחה",
Difference Amount,סכום הפרשים,
Difference Amount must be zero,סכום ההפרשים חייב להיות אפס,
Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,הגדרת יחידת מידה אחרת בעבור פריט זה תוביל לחישוב שגוי של משקל הנטו. שים לב שמשקל הנטו של כל פריט מחושב על פי אותה יחידת מידה,
Direct Expenses,הוצאות ישירות,
Direct Income,הכנסה ישירה,
Disable,השבת,
Disabled template must not be default template,לא ניתן להגדיר תבניות מושבתות כתבנית ברירת המחדל,
Discount,הנחה,
Discount Percentage can be applied either against a Price List or for all Price List.,ניתן לקבל את אחוז ההנחה על מחיר מהמחירון או על המחירון כולו.,
Discount must be less than 100,ההנחה חייבת להיות פחותה מ-100,
Dispatch,שלח,
Distribution,הפצה,
Distributor,מפיץ,
Dividends Paid,דיבידנדים ששולמו,
Do you really want to restore this scrapped asset?,האם תרצו לשחזר נכס מחוק זה?,
Do you really want to scrap this asset?,האם תרצו למחוק נכס זה?,
Doc Name,שם המסמך,
Doc Type,סוג המסמך
Document Name,שם מסמך,
Document Status,סטטוס המסמך,
Document Type,סוג המסמך,
Documentation,תיעוד,
Domain,תחום,
Domains,תחומים,
Done,בוצע,
Drop Ship,דרופשיפ,
Due / Reference Date cannot be after {0},תאריך יעד לא יכול להיות לאחר {0},
Due Date is mandatory,חובה למלא תאריך יעד,
Duplicate Entry. Please check Authorization Rule {0}, שכפל רשומה. אנא בדוק את כלל ההרשאות {0},
Duplicate Serial No entered for Item {0},שכפל את מספר הסידורי שהוזן לפריט {0},
Duplicate entry,שכפל רשומה,
Duplicate row {0} with same {1},שכפל שורה {0} עם {1} זהה,
Duties and Taxes,חובות ומסים,
Earliest,המוקדם ביותר,
Earnest Money,דמי רצינות,
Earning,להרוויח,
Education,חינוך,
Either target qty or target amount is mandatory,יש להזין את כמות היעד או את סכום היעד,
Either target qty or target amount is mandatory.,יש להזין את כמות היעד או את סכום היעד.,
Electrical,חשמלי,
Electronic Equipments,ציוד אלקטרוני,
Electronics,אלקטרוניקה,
Email Account,חשבון דוא"ל,
Email Digest: ,לקט לדואר האלקטרוני:,
Email Sent,"ההודעה נשלחה",
Email sent to supplier {0},ההודעה נשלחה לספק {0}
Employee,עובד,
Employee Benefits,הטבות לעובדים,
Employee Name,שם עובד,
Employee cannot report to himself.,עובד לא יכול לדווח לעצמו.,
Employee relieved on {0} must be set as 'Left',במקרה בו העובד עזב ב{0} יש להזין עליו את הערך 'עזב',
Employee {0} is not active or does not exist,עובד {0} אינו פעיל או שאינו קיים במערכת,
Enable,אפשר,
Enable / disable currencies.,הפעלה / השבתה של מטבעות.,
Enabled,מופעל,
"Enabling 'Use for Shopping Cart', as Shopping Cart is enabled and there should be at least one Tax Rule for Shopping Cart","אפשר 'השתמש עבור עגלת הקניות' כיוון שעגלת הקניות מאופשרת וחייב לחול כלל מיסוי אחד לפחות על עגלת הקניות ",
End Date,תאריך סיום,
Energy,אנרגיה,
Engineer,מהנדס,
Enroll,הרשם,
Enter value must be positive,הערך חייב להיות חיובי,
Entertainment & Leisure,בידור ופנאי,
Entertainment Expenses,הוצאות בידור,
Equity,הון עצמי,
Error: Not a valid id?,שגיאה: מספר מזהה לא תקין?,
Estimated Cost,מחיר משוער,
Evaluation,הערכה,
"Even if there are multiple Pricing Rules with highest priority, then following internal priorities are applied:","גם במקרה בו ישנם כללי תמחור מרובים עם עדיפות גבוהה יותר, סדרי העדיפויות הפנימיים להלן יועדפו:",
Event,אירוע,
Exchange Gain/Loss, רווח חליפין/הפסד חליפין,
Exchange Rate must be same as {0} {1} ({2}),שער החליפין חייב להיות זהה {0} {1} ({2}),
Excise Invoice,הטל חשבונית,
Execution,ביצוע,
Executive Search,חיפוש מנהלים
Expected Delivery Date,תאריך משלוח צפוי,
Expected End Date,תאריך סיום צפוי,
Expected Start Date,תאריך התחלה צפוי,
Expense,חשבון,
Expense / Difference account ({0}) must be a 'Profit or Loss' account,חשבון הוצאות / חשבון הפרשים {0} חייב להיות חשבון רווח או הפסד',
Expense Account,חשבון הוצאות,
Expense Claim,הוצאות,
Expense Claims,הוצאות,
Expense account is mandatory for item {0},חובה להזין חשבון הוצאות עבור פריט {0},
Expense or Difference account is mandatory for Item {0} as it impacts overall stock value,יש להזין חשבון הפרשים או הוצאות עבור פריט {0} כיוון שהוא משפיע על ערך המלאי הכללי,
Expenses,הוצאות,
Expenses Included In Valuation,הוצאות שנכללו בהערכת שווי,
Explore,חקור,
Extra Large,גדול במיוחד,
Extra Small,קטן במיוחד,
Failed,נכשל,
Fax,פקס,
Fee Records Created - {0},רשומות עמלה נוצרו - {0},
Feedback,משוב,
Fees,עמלות,
Female,נקבה,
Fetch exploded BOM (including sub-assemblies),שלוף BOM בתצוגת ההרכבה המלאה (כולל תת-רכיבים),
Field Name,שם שדה,
Fieldname,שם שדה,
Fields,שדות,
Fill the form and save it,מלא את הטופס ושמור,
Financial / accounting year.,שנת כספים / חשבונאית.,
Financial Services,שירותים פיננסיים,
Finish,סיום,
Finished Goods,מוצרים מוגמרים,
Finished Item {0} must be entered for Manufacture type entry,יש להזין את הפריט המוגמר {0} לרשומת סוג ייצור,
First Name,שם פרטי,
Fiscal Year,שנת כספים,
Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},תאריך ההתחלה ותאריך הסיום של שנת הכספים כבר הוגדרו בשנת הכספים {0},
Fiscal Year {0} does not exist,שנת הכספים {0} לא קיימת במערכת,
Fiscal Year {0} is required,יש להזין את שנת הכספים {0} ,
Fiscal Year {0} not found,שנת כספים {0} לא נמצאה,
Fiscal Year: {0} does not exists,שנת כספים: {0} אינו קיימת במערכת,
Fixed Asset,רכוש קבוע,
Fixed Asset Item must be a non-stock item.,פריט רכוש קבוע חייב להיות מוגדר כפריט שאינו מוחזק במלאי.,
Fixed Assets,רכוש קבוע,
Following Material Requests have been raised automatically based on Item's re-order level,בקשות החומרים הבאות נדרשו אוטומטית על פי רמת ההזמנה המחודשת של הפריטים ,
Food,מזון,
"Food, Beverage & Tobacco","מזון, משקאות וטבק",
For,מיועד ל,
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table, values will be copied to 'Packing List' table.","עבור הקטגוריה 'חבילת ייצור' הפריטים, המחסן, המספר הסידורי ומספר האצווה יילקחו מהטבלה של קטגוריית 'רשימת האריזה'. במקרה בו המחסן ומספר האצווה זהים לכל הפריטים הנארזים בקטגוריית 'חבילת המוצרים' ניתן להזין את הערכים הללו בטבלה המרכזית של הפריט והערכים עצמם יועתקו לטבלה של קטגוריית 'רשימת האריזה' ",
For Employee,לעובדים,
For Quantity (Manufactured Qty) is mandatory,יש להזין כמות (כמות ייצור) ,
For Supplier,לספקים,
For Warehouse,למחסן,
For Warehouse is required before Submit,המחסן נדרש לפני משלוח,
"For row {0} in {1}. To include {2} in Item rate, rows {3} must also be included","לשורה {0} ב {1}. כדי לכלול {2} בערך הפריט, שורות {3} חייבות להיות כלולות גם כן",
"For {0}, only credit accounts can be linked against another debit entry","עבור {0}, רק חשבונות האשראי יכולים להיות היעד לרשומת חיוב נוספת",
"For {0}, only debit accounts can be linked against another credit entry","עבור {0}, רק חשבונות החיוב יכולים להיות יעד לרשומת אשראי נוספת",
Freight and Forwarding Charges,הוצאות הובלה ומשלוח,
Frequency,תדירות,
Friday,יום שישי,
From,מ,
From Currency and To Currency cannot be same,מטבע הבסיס ומטבע היעד אינם יכולים להיות זהים,
From Date cannot be greater than To Date,השדה 'מתאריך' חייב להיות לאחר השדה 'עד תאריך',
From Date must be before To Date,השדה 'מתאריך' חייב להיות לאחר השדה 'עד תאריך',
From Date should be within the Fiscal Year. Assuming From Date = {0},השדה 'מתאריך' צריך להיות בשנת הכספים. כאשר השדה 'מתאריך' = {0},
From Datetime,מתאריך ושעה,
From Delivery Note,מתעודת משלוח,
From Range has to be less than To Range,השדה 'מטווח' צריך להיות קטן מהשדה 'עד טווח',
